gene_id,frequency,variance
group_1495,0.09773539928486293,0.08818319101149134
group_1939,0.09773539928486293,0.08818319101149134
group_3326,0.09773539928486293,0.08818319101149134
group_2765,0.09773539928486293,0.08818319101149134
group_2691,0.09773539928486293,0.08818319101149134
group_1710,0.09773539928486293,0.08818319101149134
group_2094,0.09773539928486293,0.08818319101149134
group_2203,0.09773539928486293,0.08818319101149134
group_1869,0.09773539928486293,0.08818319101149134
group_1842,0.09773539928486293,0.08818319101149134
group_1830,0.09773539928486293,0.08818319101149134
group_1788,0.09773539928486293,0.08818319101149134
group_1712,0.09773539928486293,0.08818319101149134
carB_4~~~carB_1,0.9034564958283671,0.08722285597389483
group_2506,0.09654350417163289,0.08722285597389479
group_37,0.09654350417163289,0.08722285597389479
group_1219,0.09654350417163289,0.08722285597389479
group_1571,0.09654350417163289,0.08722285597389479
yhdJ,0.09654350417163289,0.08722285597389479
group_2261,0.09654350417163289,0.08722285597389479
group_2717,0.09654350417163289,0.08722285597389479
group_3215,0.09654350417163289,0.08722285597389479
group_3178,0.09654350417163289,0.08722285597389479
group_2931,0.09654350417163289,0.08722285597389479
group_2985,0.09654350417163289,0.08722285597389479
group_3068,0.09654350417163289,0.08722285597389479
group_3139,0.09654350417163289,0.08722285597389479
clpP~~~clpP_2~~~clpP_3~~~clpP_1,0.09654350417163289,0.08722285597389479
group_2871,0.09654350417163289,0.08722285597389479
group_3197,0.09654350417163289,0.08722285597389479
group_3208,0.09654350417163289,0.08722285597389479
fepC~~~fepC_1,0.9046483909415971,0.08625967970837639
yfiY,0.9046483909415971,0.08625967970837639
fepD_1~~~fepD,0.9046483909415971,0.08625967970837639
group_25,0.09535160905840286,0.08625967970837636
group_330,0.09535160905840286,0.08625967970837636
group_2165,0.09535160905840286,0.08625967970837636
group_1970,0.09535160905840286,0.08625967970837636
group_885,0.09535160905840286,0.08625967970837636
group_792,0.09535160905840286,0.08625967970837636
group_565,0.09535160905840286,0.08625967970837636
dnaA_2,0.09415971394517282,0.08529366221493605
group_3115,0.09415971394517282,0.08529366221493605
group_11,0.09415971394517282,0.08529366221493605
group_2222,0.09415971394517282,0.08529366221493605
group_2566,0.09415971394517282,0.08529366221493605
group_840,0.09296781883194279,0.08432480349357385
pyrD_1,0.09296781883194279,0.08432480349357385
group_1377,0.09296781883194279,0.08432480349357385
thyX_2~~~thyX_1,0.09296781883194279,0.08432480349357385
ogt_2~~~ogt_1,0.09296781883194279,0.08432480349357385
group_3094,0.09177592371871275,0.08335310354428976
group_3251,0.09177592371871275,0.08335310354428976
group_4370,0.09177592371871275,0.08335310354428976
group_3336,0.09177592371871275,0.08335310354428976
smc_7~~~smc_3~~~smc_5,0.09177592371871275,0.08335310354428976
group_2545,0.09177592371871275,0.08335310354428976
group_2108,0.09177592371871275,0.08335310354428976
group_3260,0.09058402860548272,0.0823785623670838
group_3434,0.09058402860548272,0.0823785623670838
group_20,0.09058402860548272,0.0823785623670838
group_528,0.09058402860548272,0.0823785623670838
group_2250,0.09058402860548272,0.0823785623670838
radA_1~~~radA_2,0.09058402860548272,0.0823785623670838
gltC_1~~~cmpR~~~hdfR_1~~~gltC_2,0.9106078665077473,0.08140117996195599
group_3234,0.08939213349225268,0.08140117996195595
group_2578,0.08939213349225268,0.08140117996195595
group_3328,0.08939213349225268,0.08140117996195595
group_1376,0.08939213349225268,0.08140117996195595
group_1126,0.08939213349225268,0.08140117996195595
group_767,0.08939213349225268,0.08140117996195595
group_4127,0.08939213349225268,0.08140117996195595
group_1509,0.08939213349225268,0.08140117996195595
group_463,0.08820023837902265,0.08042095632890622
group_9,0.08820023837902265,0.08042095632890622
group_4255,0.08820023837902265,0.08042095632890622
group_655,0.08820023837902265,0.08042095632890622
group_1177,0.08820023837902265,0.08042095632890622
group_1625,0.08820023837902265,0.08042095632890622
group_1824,0.08820023837902265,0.08042095632890622
group_2085,0.08820023837902265,0.08042095632890622
rapA_3~~~rapA_4,0.08820023837902265,0.08042095632890622
group_2944,0.08820023837902265,0.08042095632890622
group_3054,0.08820023837902265,0.08042095632890622
group_2799,0.08700834326579261,0.0794378914679346
xerC_5~~~xerC_1~~~xerC_2~~~xerC_3,0.08700834326579261,0.0794378914679346
group_1753,0.08700834326579261,0.0794378914679346
group_1335,0.08700834326579261,0.0794378914679346
group_846,0.08700834326579261,0.0794378914679346
group_821,0.08700834326579261,0.0794378914679346
mug,0.08700834326579261,0.0794378914679346
group_2214,0.08700834326579261,0.0794378914679346
group_51,0.08581644815256258,0.0784519853790411
mcrC,0.08581644815256258,0.0784519853790411
group_2369,0.08581644815256258,0.0784519853790411
recD2_1~~~recD2_3~~~recD2_2~~~recD2~~~recD,0.08581644815256258,0.0784519853790411
group_283,0.08581644815256258,0.0784519853790411
group_583,0.08581644815256258,0.0784519853790411
group_611,0.08581644815256258,0.0784519853790411
group_923,0.08581644815256258,0.0784519853790411
group_1408,0.08581644815256258,0.0784519853790411
rapZ,0.08581644815256258,0.0784519853790411
group_3284,0.08462455303933254,0.07746323806222573
group_3213,0.08462455303933254,0.07746323806222573
group_1443,0.08462455303933254,0.07746323806222573
galK_2,0.08462455303933254,0.07746323806222573
group_110,0.08462455303933254,0.07746323806222573
group_3193,0.08462455303933254,0.07746323806222573
group_3127,0.9165673420738975,0.07647164951748851
rtcB,0.9165673420738975,0.07647164951748851
group_3206,0.08343265792610251,0.07647164951748847
group_545,0.08343265792610251,0.07647164951748847
group_682,0.08343265792610251,0.07647164951748847
group_781,0.08343265792610251,0.07647164951748847
group_3432,0.08343265792610251,0.07647164951748847
group_3438,0.08343265792610251,0.07647164951748847
group_1157,0.08224076281287247,0.07547721974482932
group_1752,0.08224076281287247,0.07547721974482932
group_1271,0.9189511323003575,0.07447994874424833
group_872,0.08104886769964244,0.07447994874424829
group_721,0.08104886769964244,0.07447994874424829
group_2739,0.08104886769964244,0.07447994874424829
group_990,0.08104886769964244,0.07447994874424829
group_2044,0.08104886769964244,0.07447994874424829
group_3276,0.08104886769964244,0.07447994874424829
group_2915,0.08104886769964244,0.07447994874424829
group_2766,0.08104886769964244,0.07447994874424829
group_2740,0.08104886769964244,0.07447994874424829
group_2737,0.08104886769964244,0.07447994874424829
speE_2~~~speE_1,0.08104886769964244,0.07447994874424829
group_2121,0.08104886769964244,0.07447994874424829
group_1947,0.08104886769964244,0.07447994874424829
group_3460,0.08104886769964244,0.07447994874424829
group_3105,0.07985697258641239,0.07347983651574537
group_142,0.07985697258641239,0.07347983651574537
group_1262,0.07985697258641239,0.07347983651574537
group_1264,0.07985697258641239,0.07347983651574537
group_1511,0.07985697258641239,0.07347983651574537
group_1576,0.07985697258641239,0.07347983651574537
group_1635,0.07985697258641239,0.07347983651574537
group_1944,0.07985697258641239,0.07347983651574537
group_2057,0.07985697258641239,0.07347983651574537
group_245,0.07866507747318235,0.07247688305932058
group_2416,0.07866507747318235,0.07247688305932058
group_548,0.07866507747318235,0.07247688305932058
group_1043,0.07866507747318235,0.07247688305932058
group_2881,0.07866507747318235,0.07247688305932058
group_2785,0.07866507747318235,0.07247688305932058
group_2208,0.07866507747318235,0.07247688305932058
group_2158,0.07866507747318235,0.07247688305932058
group_647,0.07866507747318235,0.07247688305932058
group_1813,0.07866507747318235,0.07247688305932058
group_1320,0.07866507747318235,0.07247688305932058
group_1090,0.07866507747318235,0.07247688305932058
group_3274,0.07866507747318235,0.07247688305932058
group_784,0.07747318235995232,0.07147108837497389
group_898,0.07747318235995232,0.07147108837497389
group_563,0.07747318235995232,0.07147108837497389
group_370,0.07747318235995232,0.07147108837497389
group_98,0.07747318235995232,0.07147108837497389
dltA_2,0.07747318235995232,0.07147108837497389
group_2788,0.07747318235995232,0.07147108837497389
group_2693,0.07747318235995232,0.07147108837497389
group_2450,0.07747318235995232,0.07147108837497389
aacA4~~~aacA4_1,0.07747318235995232,0.07147108837497389
group_2249,0.07747318235995232,0.07147108837497389
group_1535,0.07747318235995232,0.07147108837497389
group_1491,0.07747318235995232,0.07147108837497389
dhbE,0.07747318235995232,0.07147108837497389
group_1186,0.07747318235995232,0.07147108837497389
group_2900,0.07747318235995232,0.07147108837497389
group_1387,0.07628128724672228,0.07046245246270533
group_169,0.07628128724672228,0.07046245246270533
ohrR,0.07628128724672228,0.07046245246270533
group_2135,0.07628128724672228,0.07046245246270533
group_2258,0.07628128724672228,0.07046245246270533
group_2846,0.07628128724672228,0.07046245246270533
group_2975,0.07628128724672228,0.07046245246270533
group_3431,0.07628128724672228,0.07046245246270533
group_3019,0.07628128724672228,0.07046245246270533
group_3358,0.9249106078665077,0.06945097532251493
group_3172,0.07508939213349225,0.06945097532251487
group_23,0.07508939213349225,0.06945097532251487
group_180,0.07508939213349225,0.06945097532251487
group_1183,0.07508939213349225,0.06945097532251487
group_1838,0.07508939213349225,0.06945097532251487
group_2694,0.07508939213349225,0.06945097532251487
group_173,0.07389749702026222,0.06843665695440256
group_177,0.07389749702026222,0.06843665695440256
group_765,0.07389749702026222,0.06843665695440256
group_825,0.07389749702026222,0.06843665695440256
group_155,0.07270560190703218,0.06741949735836833
group_2001,0.07270560190703218,0.06741949735836833
group_3218,0.07270560190703218,0.06741949735836833
group_308,0.07151370679380215,0.06639949653441225
group_70,0.07151370679380215,0.06639949653441225
group_152,0.07151370679380215,0.06639949653441225
group_1008,0.07151370679380215,0.06639949653441225
group_379,0.07151370679380215,0.06639949653441225
group_410,0.07151370679380215,0.06639949653441225
vraR,0.07151370679380215,0.06639949653441225
group_943,0.07151370679380215,0.06639949653441225
group_955,0.07151370679380215,0.06639949653441225
group_1129,0.07151370679380215,0.06639949653441225
group_1637,0.07151370679380215,0.06639949653441225
group_1707,0.07151370679380215,0.06639949653441225
xerC_1~~~xerC_2,0.07151370679380215,0.06639949653441225
group_2228,0.07151370679380215,0.06639949653441225
group_670,0.07151370679380215,0.06639949653441225
group_3119,0.07151370679380215,0.06639949653441225
group_811,0.07151370679380215,0.06639949653441225
group_489,0.07151370679380215,0.06639949653441225
group_1007,0.07032181168057211,0.06537665448253425
group_470,0.06912991656734208,0.0643509712027344
aacA4_1,0.06912991656734208,0.0643509712027344
lnrL,0.06912991656734208,0.0643509712027344
group_4347,0.06912991656734208,0.0643509712027344
group_3349,0.06912991656734208,0.0643509712027344
group_3061,0.06912991656734208,0.0643509712027344
group_1514,0.06912991656734208,0.0643509712027344
group_1200,0.06912991656734208,0.0643509712027344
mrr~~~mrr_2,0.06912991656734208,0.0643509712027344
group_925,0.930870083432658,0.06435097120273435
group_3894,0.06793802145411204,0.06332244669501265
group_3893,0.06793802145411204,0.06332244669501265
group_777,0.06793802145411204,0.06332244669501265
group_1073,0.06793802145411204,0.06332244669501265
group_1386,0.06793802145411204,0.06332244669501265
group_1431,0.06793802145411204,0.06332244669501265
group_2080,0.06793802145411204,0.06332244669501265
group_2979,0.06793802145411204,0.06332244669501265
group_3374,0.06793802145411204,0.06332244669501265
group_2963,0.06793802145411204,0.06332244669501265
group_3287,0.066746126340882,0.06229108095936903
group_5,0.066746126340882,0.06229108095936903
group_138,0.066746126340882,0.06229108095936903
citN,0.066746126340882,0.06229108095936903
group_508,0.066746126340882,0.06229108095936903
group_532,0.066746126340882,0.06229108095936903
group_946,0.066746126340882,0.06229108095936903
group_4126,0.066746126340882,0.06229108095936903
group_4264,0.066746126340882,0.06229108095936903
group_1298,0.933253873659118,0.06229108095936897
group_1553,0.06555423122765197,0.061256873995803506
rep_3,0.06555423122765197,0.061256873995803506
group_4405,0.06555423122765197,0.061256873995803506
group_4409,0.06555423122765197,0.061256873995803506
group_3195,0.06555423122765197,0.061256873995803506
group_3289,0.06555423122765197,0.061256873995803506
group_83,0.06555423122765197,0.061256873995803506
recF_3,0.06555423122765197,0.061256873995803506
group_389,0.06555423122765197,0.061256873995803506
group_504,0.06555423122765197,0.061256873995803506
group_919,0.06555423122765197,0.061256873995803506
group_1666,0.9344457687723481,0.061256873995803464
group_46,0.06436233611442194,0.06021982580431612
group_143,0.06436233611442194,0.06021982580431612
group_1023,0.06436233611442194,0.06021982580431612
group_1488,0.06436233611442194,0.06021982580431612
group_1835,0.06436233611442194,0.06021982580431612
group_3166,0.06436233611442194,0.06021982580431612
group_3207,0.06436233611442194,0.06021982580431612
group_3879,0.06436233611442194,0.06021982580431612
group_1834,0.9356376638855781,0.06021982580431606
group_2345,0.9356376638855781,0.06021982580431606
group_82,0.0631704410011919,0.05917993638490683
group_4411,0.0631704410011919,0.05917993638490683
group_382,0.06197854588796186,0.05813720573757567
group_4348,0.06197854588796186,0.05813720573757567
group_2897,0.06197854588796186,0.05813720573757567
group_2629,0.06197854588796186,0.05813720573757567
group_1772,0.06197854588796186,0.05813720573757567
group_1445,0.06197854588796186,0.05813720573757567
group_287,0.06197854588796186,0.05813720573757567
group_2875,0.060786650774731825,0.057091633862322626
group_2156,0.060786650774731825,0.057091633862322626
group_2643,0.060786650774731825,0.057091633862322626
group_2801,0.060786650774731825,0.057091633862322626
group_917,0.060786650774731825,0.057091633862322626
group_2901,0.060786650774731825,0.057091633862322626
group_3165,0.060786650774731825,0.057091633862322626
group_863,0.060786650774731825,0.057091633862322626
group_1817,0.060786650774731825,0.057091633862322626
group_175,0.060786650774731825,0.057091633862322626
group_1754,0.060786650774731825,0.057091633862322626
group_0,0.05959475566150179,0.056043220759147694
group_4125,0.05959475566150179,0.056043220759147694
group_3437,0.05959475566150179,0.056043220759147694
group_1990,0.05959475566150179,0.056043220759147694
mbtB,0.05959475566150179,0.056043220759147694
group_798,0.05959475566150179,0.056043220759147694
group_2660,0.9404052443384983,0.056043220759147645
group_1110,0.058402860548271755,0.05499196642805088
group_987,0.058402860548271755,0.05499196642805088
group_4460,0.058402860548271755,0.05499196642805088
group_3404,0.058402860548271755,0.05499196642805088
group_3133,0.058402860548271755,0.05499196642805088
group_2783,0.058402860548271755,0.05499196642805088
group_2346,0.058402860548271755,0.05499196642805088
group_2055,0.058402860548271755,0.05499196642805088
group_1166,0.058402860548271755,0.05499196642805088
group_458,0.058402860548271755,0.05499196642805088
arsC1,0.9415971394517283,0.054991966428050834
group_444,0.057210965435041714,0.05393787086903218
group_740,0.057210965435041714,0.05393787086903218
group_3281,0.057210965435041714,0.05393787086903218
group_332,0.057210965435041714,0.05393787086903218
group_544,0.057210965435041714,0.05393787086903218
group_730,0.057210965435041714,0.05393787086903218
group_1715,0.057210965435041714,0.05393787086903218
fpuD_2~~~fhuC~~~hmuV_1~~~fecE~~~btuD_9,0.057210965435041714,0.05393787086903218
group_1418,0.057210965435041714,0.05393787086903218
group_3415,0.057210965435041714,0.05393787086903218
group_2724,0.9427890345649583,0.05393787086903214
group_4512,0.05601907032181168,0.0528809340820916
group_1843,0.05601907032181168,0.0528809340820916
group_1318,0.05601907032181168,0.0528809340820916
group_1089,0.05601907032181168,0.0528809340820916
group_964,0.05601907032181168,0.0528809340820916
group_761,0.05601907032181168,0.0528809340820916
group_640,0.05601907032181168,0.0528809340820916
group_478,0.05601907032181168,0.0528809340820916
ygbF,0.9439809296781884,0.05288093408209156
group_1368,0.9439809296781884,0.05288093408209156
group_2609,0.9439809296781884,0.05288093408209156
group_3424,0.054827175208581644,0.05182115606722914
group_3455,0.054827175208581644,0.05182115606722914
group_3450,0.054827175208581644,0.05182115606722914
group_867,0.054827175208581644,0.05182115606722914
group_385,0.054827175208581644,0.05182115606722914
group_3070,0.054827175208581644,0.05182115606722914
group_3352,0.054827175208581644,0.05182115606722914
group_3372,0.054827175208581644,0.05182115606722914
group_2941,0.054827175208581644,0.05182115606722914
group_2595,0.054827175208581644,0.05182115606722914
group_2507,0.054827175208581644,0.05182115606722914
group_2387,0.054827175208581644,0.05182115606722914
group_934,0.054827175208581644,0.05182115606722914
group_613,0.054827175208581644,0.05182115606722914
group_598,0.054827175208581644,0.05182115606722914
group_588,0.054827175208581644,0.05182115606722914
group_3060,0.054827175208581644,0.05182115606722914
cse3,0.9451728247914184,0.0518211560672291
group_1396,0.9451728247914184,0.0518211560672291
macB_1,0.9451728247914184,0.0518211560672291
casC_1,0.9451728247914184,0.0518211560672291
group_857,0.9451728247914184,0.0518211560672291
group_1012,0.9451728247914184,0.0518211560672291
group_1194,0.9451728247914184,0.0518211560672291
group_1195,0.9451728247914184,0.0518211560672291
group_115,0.05363528009535161,0.05075853682444479
group_111,0.05363528009535161,0.05075853682444479
group_116,0.05363528009535161,0.05075853682444479
group_3849,0.05363528009535161,0.05075853682444479
group_4201,0.05363528009535161,0.05075853682444479
ehpR,0.05363528009535161,0.05075853682444479
group_1537,0.05363528009535161,0.05075853682444479
group_2211,0.05363528009535161,0.05075853682444479
group_2212,0.05363528009535161,0.05075853682444479
group_2531,0.05363528009535161,0.05075853682444479
group_3239,0.05363528009535161,0.05075853682444479
group_171,0.05363528009535161,0.05075853682444479
group_21,0.9463647199046484,0.05075853682444475
group_783,0.052443384982121574,0.04969307635373856
group_529,0.052443384982121574,0.04969307635373856
group_340,0.052443384982121574,0.04969307635373856
group_926,0.052443384982121574,0.04969307635373856
yehL,0.052443384982121574,0.04969307635373856
group_1199,0.052443384982121574,0.04969307635373856
group_295,0.052443384982121574,0.04969307635373856
group_1455,0.052443384982121574,0.04969307635373856
group_3850,0.052443384982121574,0.04969307635373856
group_2706,0.052443384982121574,0.04969307635373856
group_2642,0.052443384982121574,0.04969307635373856
group_440,0.052443384982121574,0.04969307635373856
group_2242,0.052443384982121574,0.04969307635373856
group_1821,0.052443384982121574,0.04969307635373856
smc_5,0.052443384982121574,0.04969307635373856
group_1512,0.052443384982121574,0.04969307635373856
group_1375,0.052443384982121574,0.04969307635373856
group_1161,0.052443384982121574,0.04969307635373856
group_974,0.052443384982121574,0.04969307635373856
group_92,0.052443384982121574,0.04969307635373856
group_109,0.052443384982121574,0.04969307635373856
group_158,0.052443384982121574,0.04969307635373856
group_189,0.052443384982121574,0.04969307635373856
group_256,0.052443384982121574,0.04969307635373856
group_401,0.052443384982121574,0.04969307635373856
cas1~~~ygbT_2~~~ygbT,0.9475566150178785,0.04969307635373852
cas3~~~cas3_2~~~cas3_1,0.9475566150178785,0.04969307635373852
cse1,0.9475566150178785,0.04969307635373852
group_349,0.05125148986889154,0.04862477465511045
group_2984,0.05125148986889154,0.04862477465511045
group_2466,0.05125148986889154,0.04862477465511045
group_2442,0.05125148986889154,0.04862477465511045
group_1542,0.05125148986889154,0.04862477465511045
group_1167,0.05125148986889154,0.04862477465511045
group_782,0.05125148986889154,0.04862477465511045
xecA1,0.05125148986889154,0.04862477465511045
glnH,0.9487485101311085,0.04862477465511041
nadC~~~iscS_2~~~iscS_1,0.9487485101311085,0.04862477465511041
nadB,0.9487485101311085,0.04862477465511041
group_500,0.050059594755661505,0.047553631728560454
group_2773,0.050059594755661505,0.047553631728560454
group_553,0.050059594755661505,0.047553631728560454
group_2738,0.050059594755661505,0.047553631728560454
group_1323,0.050059594755661505,0.047553631728560454
group_3265,0.04886769964243146,0.04647964757408857
nei1_2,0.04886769964243146,0.04647964757408857
group_1493,0.04886769964243146,0.04647964757408857
group_1988,0.04886769964243146,0.04647964757408857
group_2898,0.04886769964243146,0.04647964757408857
group_3028,0.04886769964243146,0.04647964757408857
group_4302,0.04886769964243146,0.04647964757408857
hxlR~~~yybR,0.9511323003575686,0.04647964757408853
nei,0.9511323003575686,0.04647964757408853
group_2550,0.9511323003575686,0.04647964757408853
lldD_2~~~lldD~~~lldD_1,0.9511323003575686,0.04647964757408853
nadA,0.9511323003575686,0.04647964757408853
nimT~~~yycB_2,0.9511323003575686,0.04647964757408853
group_1192,0.9511323003575686,0.04647964757408853
group_1191,0.9511323003575686,0.04647964757408853
group_983,0.9511323003575686,0.04647964757408853
yccF,0.9511323003575686,0.04647964757408853
group_1405,0.9511323003575686,0.04647964757408853
group_1392,0.04767580452920143,0.04540282219169481
group_193,0.04767580452920143,0.04540282219169481
xerC_5~~~xerC_3,0.04767580452920143,0.04540282219169481
group_1142,0.04767580452920143,0.04540282219169481
group_4457,0.04767580452920143,0.04540282219169481
group_1724,0.04767580452920143,0.04540282219169481
xerC_2~~~xerC_1,0.04767580452920143,0.04540282219169481
group_2029,0.04767580452920143,0.04540282219169481
group_2,0.04767580452920143,0.04540282219169481
group_191,0.04767580452920143,0.04540282219169481
group_2726,0.04767580452920143,0.04540282219169481
group_3214,0.04648390941597139,0.04432315558137916
group_3383,0.04648390941597139,0.04432315558137916
group_4269,0.04648390941597139,0.04432315558137916
group_4301,0.04648390941597139,0.04432315558137916
group_2866,0.04648390941597139,0.04432315558137916
group_85,0.04648390941597139,0.04432315558137916
group_7,0.04648390941597139,0.04432315558137916
group_3162,0.9535160905840286,0.04432315558137913
group_3225,0.04529201430274136,0.04324064774314163
group_3226,0.04529201430274136,0.04324064774314163
group_3221,0.04529201430274136,0.04324064774314163
group_2908,0.04529201430274136,0.04324064774314163
group_2546,0.04529201430274136,0.04324064774314163
group_1615,0.04529201430274136,0.04324064774314163
group_1614,0.04529201430274136,0.04324064774314163
group_185,0.04529201430274136,0.04324064774314163
group_38,0.04529201430274136,0.04324064774314163
group_3222,0.04529201430274136,0.04324064774314163
lysA_2,0.9547079856972587,0.0432406477431416
group_870,0.9547079856972587,0.0432406477431416
group_813,0.9547079856972587,0.0432406477431416
group_1170,0.04410011918951132,0.04215529867698222
group_1379,0.04410011918951132,0.04215529867698222
group_1134,0.04410011918951132,0.04215529867698222
group_626,0.04410011918951132,0.04215529867698222
group_374,0.04410011918951132,0.04215529867698222
yhcR,0.04410011918951132,0.04215529867698222
group_2548,0.04410011918951132,0.04215529867698222
group_2863,0.04410011918951132,0.04215529867698222
group_3439,0.04410011918951132,0.04215529867698222
group_4386,0.04410011918951132,0.04215529867698222
group_4471,0.04290822407628129,0.041067108382900924
group_3416,0.04290822407628129,0.041067108382900924
recX,0.04290822407628129,0.041067108382900924
group_904,0.04290822407628129,0.041067108382900924
dinG_7,0.04290822407628129,0.041067108382900924
group_880,0.04290822407628129,0.041067108382900924
btuD_6~~~glnQ_1,0.9570917759237187,0.04106710838290089
sbnA,0.9570917759237187,0.04106710838290089
group_2632,0.9570917759237187,0.04106710838290089
glnM,0.9570917759237187,0.04106710838290089
icd_1~~~icd_2,0.9570917759237187,0.04106710838290089
group_745,0.041716328963051254,0.03997607686089775
group_429,0.041716328963051254,0.03997607686089775
group_1011,0.041716328963051254,0.03997607686089775
group_1486,0.041716328963051254,0.03997607686089775
group_1968,0.041716328963051254,0.03997607686089775
group_2015,0.041716328963051254,0.03997607686089775
group_2062,0.041716328963051254,0.03997607686089775
group_2796,0.041716328963051254,0.03997607686089775
group_3418,0.041716328963051254,0.03997607686089775
group_3453,0.041716328963051254,0.03997607686089775
group_4270,0.041716328963051254,0.03997607686089775
group_806,0.041716328963051254,0.03997607686089775
group_824,0.041716328963051254,0.03997607686089775
group_604,0.041716328963051254,0.03997607686089775
group_883,0.041716328963051254,0.03997607686089775
group_985,0.041716328963051254,0.03997607686089775
group_4502,0.04052443384982122,0.038882204110972686
group_3367,0.04052443384982122,0.038882204110972686
group_3342,0.04052443384982122,0.038882204110972686
group_3157,0.04052443384982122,0.038882204110972686
group_3102,0.04052443384982122,0.038882204110972686
group_2749,0.04052443384982122,0.038882204110972686
group_2687,0.04052443384982122,0.038882204110972686
group_1530,0.04052443384982122,0.038882204110972686
group_1308,0.04052443384982122,0.038882204110972686
group_692,0.04052443384982122,0.038882204110972686
metK_2~~~metK_1,0.04052443384982122,0.038882204110972686
recX~~~recX_2,0.9594755661501788,0.03888220411097265
sasA_1,0.03933253873659118,0.03778549013312573
cusR,0.03933253873659118,0.03778549013312573
group_174,0.03933253873659118,0.03778549013312573
group_764,0.03933253873659118,0.03778549013312573
group_921,0.03933253873659118,0.03778549013312573
group_1831,0.03933253873659118,0.03778549013312573
group_4426,0.03933253873659118,0.03778549013312573
lcoP_2~~~lcoP_3~~~lcoP_1~~~lcoP,0.9606674612634089,0.0377854901331257
smc_4~~~smc_7,0.03814064362336114,0.0366859349273569
group_3200,0.03814064362336114,0.0366859349273569
cheB~~~degU_1~~~liaR_4,0.03814064362336114,0.0366859349273569
group_1165,0.03814064362336114,0.0366859349273569
group_1048,0.03814064362336114,0.0366859349273569
group_564,0.03814064362336114,0.0366859349273569
group_55,0.03814064362336114,0.0366859349273569
group_807,0.03694874851013111,0.035583538493666196
smc_4~~~smc_6,0.03694874851013111,0.035583538493666196
group_1362,0.03694874851013111,0.035583538493666196
group_931,0.03694874851013111,0.035583538493666196
group_1806,0.03694874851013111,0.035583538493666196
group_305,0.03694874851013111,0.035583538493666196
group_35,0.03694874851013111,0.035583538493666196
group_1633,0.03694874851013111,0.035583538493666196
group_1631,0.03694874851013111,0.035583538493666196
group_3360,0.03694874851013111,0.035583538493666196
group_1799,0.03694874851013111,0.035583538493666196
group_2133,0.03694874851013111,0.035583538493666196
group_2213,0.03694874851013111,0.035583538493666196
group_2386,0.03694874851013111,0.035583538493666196
group_2561,0.03694874851013111,0.035583538493666196
group_2806,0.03694874851013111,0.035583538493666196
group_2850,0.03694874851013111,0.035583538493666196
group_4455,0.03694874851013111,0.035583538493666196
group_4484,0.03694874851013111,0.035583538493666196
group_2254,0.9630512514898689,0.03558353849366617
group_788,0.03575685339690107,0.034478300832053596
group_539,0.03575685339690107,0.034478300832053596
group_773,0.03575685339690107,0.034478300832053596
group_778,0.03575685339690107,0.034478300832053596
group_498,0.03575685339690107,0.034478300832053596
group_905,0.03575685339690107,0.034478300832053596
group_949,0.03575685339690107,0.034478300832053596
group_53,0.03575685339690107,0.034478300832053596
clpP_1~~~clpP,0.03575685339690107,0.034478300832053596
group_509,0.03575685339690107,0.034478300832053596
group_1895,0.03575685339690107,0.034478300832053596
group_483,0.03575685339690107,0.034478300832053596
group_420,0.03575685339690107,0.034478300832053596
group_417,0.03575685339690107,0.034478300832053596
group_403,0.03575685339690107,0.034478300832053596
group_402,0.03575685339690107,0.034478300832053596
group_398,0.03575685339690107,0.034478300832053596
group_350,0.03575685339690107,0.034478300832053596
group_331,0.03575685339690107,0.034478300832053596
clpP,0.03575685339690107,0.034478300832053596
group_91,0.03575685339690107,0.034478300832053596
group_90,0.03575685339690107,0.034478300832053596
group_76,0.03575685339690107,0.034478300832053596
group_10,0.03575685339690107,0.034478300832053596
smc_2,0.03575685339690107,0.034478300832053596
group_3350,0.03575685339690107,0.034478300832053596
group_74,0.03575685339690107,0.034478300832053596
group_3199,0.03575685339690107,0.034478300832053596
group_3180,0.03575685339690107,0.034478300832053596
group_3142,0.03575685339690107,0.034478300832053596
group_2670,0.03575685339690107,0.034478300832053596
group_2339,0.03575685339690107,0.034478300832053596
group_3210,0.03575685339690107,0.034478300832053596
group_1696,0.03575685339690107,0.034478300832053596
group_1146,0.03575685339690107,0.034478300832053596
group_1133,0.03575685339690107,0.034478300832053596
group_1052,0.03575685339690107,0.034478300832053596
group_1040,0.03575685339690107,0.034478300832053596
group_54,0.03575685339690107,0.034478300832053596
group_3407,0.03575685339690107,0.034478300832053596
group_3448,0.03575685339690107,0.034478300832053596
group_3536,0.03575685339690107,0.034478300832053596
group_4395,0.03575685339690107,0.034478300832053596
group_4492,0.03575685339690107,0.034478300832053596
group_3181,0.03575685339690107,0.034478300832053596
group_2338,0.964243146603099,0.03447830083205357
group_650,0.03456495828367104,0.03337022194251912
group_845,0.03456495828367104,0.03337022194251912
group_1755,0.03456495828367104,0.03337022194251912
group_1612,0.03456495828367104,0.03337022194251912
group_1603,0.03456495828367104,0.03337022194251912
group_1602,0.03456495828367104,0.03337022194251912
group_1000,0.03456495828367104,0.03337022194251912
group_920,0.03456495828367104,0.03337022194251912
group_1903,0.03456495828367104,0.03337022194251912
group_1902,0.03456495828367104,0.03337022194251912
group_591,0.03456495828367104,0.03337022194251912
